#ActorsLife	40.7127281	-74.0060152
#Fuga	-22.9997404	-43.3659929
#KillTorrey	34.1816482	-118.3258554
#LoveMyRoomie	40.7127281	-74.0060152
#LoveMyRoomie	40.6501038	-73.9495823
#MyCurrentSituation: Atlanta	33.7490987	-84.3901849
#MyCurrentSituation: Atlanta	35.1490215	-90.0516285
#SmurTv	37.270973	-79.9414313
#SmurTv	35.2270869	-80.8431268
#SmurTv	33.7490987	-84.3901849
#SpongeyLeaks	34.2345615	-118.5369316
#SpongeyLeaks	34.2345615	-118.5369316
#VanLifeAttila	61.0666922	-107.9917071
#VanLifeAttila	36.7014631	-118.7559974
#VanLifeAttila	51.0	10.0
#VanLifeAttila" (2016) {"Over	53.1044428	-121.5723679
#VanLifeAttila" (2016) {"Over	53.0626187	-121.8747797
#VanLifeAttila	53.1044428	-121.5723679
#VanLifeAttila	53.0626187	-121.8747797
#VanLifeAttila	49.2433804	-122.9725459
#VanLifeAttila	49.2842958	-122.793281
#VanLifeAttila	53.1044428	-121.5723679
#VanLifeAttila	52.9794279	-122.4936273
#VanLifeAttila	53.0666687	-121.5166749
#VanLifeAttila	49.2608724	-123.1139529
#VanLifeAttila	49.2608724	-123.1139529
#VanLifeAttila	53.1044428	-121.5723679
#VanLifeAttila	53.1044428	-121.5723679
#VanLifeAttila	53.0666687	-121.5166749
#VanLifeAttila	49.3207133	-123.0737831
#VanLifeAttila	49.3207133	-123.0737831
#VanLifeAttila	49.3207133	-123.0737831
#VanLifeAttila	49.2608724	-123.1139529
#VanLifeAttila	53.1044428	-121.5723679
#VanLifeAttila	53.0666687	-121.5166749
#VanLifeAttila	52.9794279	-122.4936273
#VanLifeAttila	49.889326	-119.498291
#VanLifeAttila	53.1044428	-121.5723679
#VanLifeAttila	49.2842958	-122.793281
#VanLifeAttila	49.2842958	-122.793281
#VanLifeAttila	53.1044428	-121.5723679
#VanLifeAttila	53.1044428	-121.5723679
#VanLifeAttila	53.1044428	-121.5723679
#VanLifeAttila	53.0666687	-121.5166749
#VanLifeAttila	49.163168	-123.137414
#VanLifeAttila	49.2608724	-123.1139529
#VanLifeAttila	53.0626187	-121.8747797
#VanLifeAttila	53.1044428	-121.5723679
#VanLifeAttila	53.0666687	-121.5166749
#VanLifeAttila	53.1044428	-121.5723679
#VanLifeAttila	53.0666687	-121.5166749
#VanLifeAttila	50.8367991	-118.9826386
#VanLifeAttila	51.0534234	-114.0625892
#VanLifeAttila	49.2608724	-123.1139529
#VanLifeAttila	49.3799438	-121.4413515
#VanLifeAttila	53.0666687	-121.5166749
#VanLifeAttila	53.0666687	-121.5166749
#VanLifeAttila	50.8367991	-118.9826386
#VanLifeAttila	53.1044428	-121.5723679
#VanLifeAttila	53.0666687	-121.5166749
#VanLifeAttila	49.2433804	-122.9725459
#VanLifeAttila	49.3207133	-123.0737831
#VanLifeAttila	53.0666687	-121.5166749
#VanLifeAttila	49.2608724	-123.1139529
#VanLifeAttila	53.1044428	-121.5723679
#VanLifeAttila	49.2608724	-123.1139529
#VanLifeAttila	49.3019112	-123.14154052837662
#VanLifeAttila	55.001251	-115.002136
#VanLifeAttila	49.2608724	-123.1139529
#VanLifeAttila	47.48138955	19.14607278448202
#VanLifeAttila	47.48138955	19.14607278448202
#VanLifeAttila	53.0626187	-121.8747797
#VanLifeAttila	53.0666687	-121.5166749
#VanLifeAttila	53.1044428	-121.5723679
#VanLifeAttila	53.0666687	-121.5166749
#VanLifeAttila	49.2608724	-123.1139529
#VanLifeAttila	53.0666687	-121.5166749
#VanLifeAttila	49.2842958	-122.793281
#VanLifeAttila	49.3207133	-123.0737831
#VanLifeAttila	49.2608724	-123.1139529
#VanLifeAttila	53.0666687	-121.5166749
#VanLifeAttila	53.0666687	-121.5166749
#VanLifeAttila	53.0402309	-121.718755
#VanLifeAttila	52.9794279	-122.4936273
#VanLifeAttila	53.0666687	-121.5166749
#VanLifeAttila	53.1044428	-121.5723679
#VanLifeAttila	53.1173414	-121.49901337494916
#VanLifeAttila	53.0666687	-121.5166749
#VanLifeAttila	53.1044428	-121.5723679
#VanLifeAttila	53.1044428	-121.5723679
#VanLifeAttila	52.9794279	-122.4936273
#VanLifeAttila	53.0666687	-121.5166749
#VanLifeAttila	53.1044428	-121.5723679
#VanLifeAttila	52.9794279	-122.4936273
#VanLifeAttila	53.0666687	-121.5166749
#VanLifeAttila	53.1044428	-121.5723679
#VanLifeAttila	53.0666687	-121.5166749
#VanLifeAttila	53.0626187	-121.8747797
#VanLifeAttila	49.8700939	-121.4416621
#VanLifeAttila	53.0666687	-121.5166749
#VanLifeAttila	53.0666687	-121.5166749
#VanLifeAttila	53.0666687	-121.5166749
#VanLifeAttila	55.001251	-125.002441
#VanLifeAttila	49.2608724	-123.1139529
#VanLifeAttila	53.0626187	-121.8747797
#VanLifeAttila	43.653963	-79.387207
#VanLifeAttila	51.1777781	-115.5682504
#VanLifeAttila	49.8955367	-97.1384584
#VanLifeAttila	49.163168	-123.137414
11.22.63	43.0138142	-79.2024786
11.22.63	43.2855122	-80.4507012
11.22.63	43.7492988	-79.462248
11.22.63	43.255205	-79.868202
11.22.63	43.975028	-78.616447
11.22.63	43.546557	-80.249977
11.22.63	32.7762719	-96.7968559
11.22.63	61.0666922	-107.9917071
11.22.63	39.7837304	-100.4458825
11.22.63	43.968821	-78.6137837
11.22.63	43.546557	-80.249977
11.22.63	43.2585525	-79.8423487
11.22.63	42.9025328	-79.617115
11.22.63	43.546557	-80.249977
11.22.63	43.9717503	-78.7469382
11.22.63	43.9736944	-78.7836962
11.22.63	43.255205	-79.868202
11.22.63	43.2855122	-80.4507012
11.22.63	32.7762719	-96.7968559
12 Steps to Multimedia Success	34.0536909	-118.2427666
12:07	33.945505	-118.366707
13 Stories TV Originals	34.0536909	-118.2427666
14 Keys	46.49272	-80.991211
16 and Awesome	34.0536909	-118.2427666
19.43	49.8941708	2.2956951
19.43	49.8390337	2.1633769
19.43	50.0118385	2.1967768
19.43	49.4300997	2.0823355
19.43	49.8157775	2.3197468
1916	22.3511148	78.6677428
1916	39.7837304	-100.4458825
1916	46.603354	1.8883335
1916	51.0834196	10.4234469
1916	54.7023545	-3.2765753
1916	50.6402809	4.6667145
1916	52.865196	-7.9794599
2091	3.2333462	-75.1690534
