#ATown	30.268603249999998	-97.76277328657375
#ATown	30.27213615	-97.7688868111702
#ATown	30.3207674	-97.7733474
#ATown	30.267301	-97.7396232
#ATown	30.240283	-97.7887279
#ATown	30.2020961	-97.6700119
#Elmira	42.0897965	-76.8077338
#Nightstrife	41.8755616	-87.6244212
(Des)Encontros	-23.9713352	-46.3293876
(Mis)adventure	34.1729044	-118.3740371
(Mis)adventure	34.0536909	-118.2427666
(gli) Imperatori	41.8933203	12.4829321
+27: Social Innovators of South Africa	-33.928992	18.417396
+27: Social Innovators of South Africa	-26.205	28.049722
/Drive on NBCSN	46.5630581	10.5186801
/Drive on NBCSN	51.3201891	-0.5564726
/Drive on NBCSN	24.39647445	54.536663086435915
/Drive on NBCSN	37.320774	-113.00484758652519
/Drive on NBCSN	36.1672559	-115.1485163
/Drive on NBCSN	36.6437669	-116.3959837
/Drive on NBCSN	36.4914385	-117.10229360771876
/Drive on NBCSN	37.84054795	-119.51658779802511
10 Films, 1 Box	34.0536909	-118.2427666
100 Mile Meals	37.050096	-121.9905908
15 minutos de fama	40.7127281	-74.0060152
1864	49.8167003	15.4749544
1864	49.8167003	15.4749544
1864	49.8167003	15.4749544
1864	49.8167003	15.4749544
1864	49.8167003	15.4749544
1864	49.8167003	15.4749544
1864	49.8167003	15.4749544
1864	49.8167003	15.4749544
1864	49.8167003	15.4749544
